intergenic	intron	exon
56.57327586	39.96865204	3.4580721
55.95494613	40.56807052	3.47698335
55.95179779	40.81512687	3.23307534
56.044279	40.14498433	3.810736677
55.39772727	41.17358934	3.428683386
56.66699324	39.6982463	3.634760459
56.78455962	39.7276379	3.487802488
56.93709583	39.96668626	3.096217911
56.97913606	39.7786267	3.242237242
56.04976977	40.6877633	3.262466934
56.61671075	39.69046919	3.692820061
56.44592476	40.26253918	3.29153605
56.73981191	39.85109718	3.409090909
55.93220339	40.78573528	3.28206133
56.54260529	40.2546523	3.202742409
55.99647266	40.35861258	3.644914756
56.13794455	40.52121093	3.340844518
56.58861566	39.98236504	3.4290193
56.46551724	40.34090909	3.193573668
56.11405056	40.40760337	3.478346071
56.36630754	40.3036239	3.33006856
56.30449691	40.31546978	3.38003331
56.78455962	39.62966592	3.585774469
56.09564877	40.29792238	3.606428851
56.64870162	39.94120529	3.410093092
55.94083652	40.52306788	3.536095602
57.13166144	39.53761755	3.330721003
55.79390734	40.84631208	3.359780586
56.03017537	40.48202214	3.487802488
57.08966193	39.77462028	3.135717785
55.79390734	40.78754041	3.418552258
56.25245002	40.3371227	3.410427283
56.96512539	39.8315047	3.203369906
55.61869305	40.96208484	3.419222102
55.66656871	40.57204427	3.761387011
56.33085065	40.15092121	3.518228146
56.72153635	39.84910837	3.429355281
55.9180874	40.74074074	3.34117186
56.19551376	40.29777647	3.506709766
56.39141934	40.30757175	3.301008914
56.31733595	40.37218413	3.310479922
56.75384465	40.16064257	3.085512783
56.06387147	40.48785266	3.448275862
56.29898119	40.50744514	3.193573668
57.04908396	39.75702949	3.193886548
56.26408071	40.42511509	3.310804192
56.19980411	40.53868756	3.261508325
55.94316512	40.65654091	3.400293974
56.70194004	39.83931021	3.458749755
56.78323048	39.85698893	3.359780586
56.49490596	39.96865204	3.536442006
57.0434953	39.63557994	3.320924765
56.55368339	39.90007837	3.546238245
56.04858458	40.45450093	3.496914487
56.04858458	40.47409149	3.47732393
55.79937304	40.89929467	3.301332288
56.81951793	39.74132863	3.439153439
55.58930146	41.06005682	3.350641716
56.34796238	40.0862069	3.565830721
56.24020376	40.61520376	3.144592476
56.03330069	40.7639569	3.202742409
56.97913606	39.52394946	3.496914487
56.20959843	40.38197845	3.408423115
55.91145068	40.27818591	3.810363405
56.32533072	40.36256737	3.312101911
56.33816614	40.17437304	3.487460815
56.01489028	40.61520376	3.369905956
55.06025277	41.6576859	3.28206133
55.92124596	40.67979234	3.3989617
56.35597373	40.10585122	3.538175047
55.59909866	41.32458117	3.076320172
55.92240619	40.57999412	3.497599686
55.88869293	40.73094258	3.380364491
56.76363993	39.81780782	3.418552258
56.75384465	39.73944559	3.506709766
56.86716301	39.53761755	3.595219436
57.06729356	39.6414928	3.291213635
55.54467085	40.57601881	3.879310345
56.41527914	40.19588639	3.388834476
56.52003527	40.10972862	3.370236112
55.87226957	40.82672152	3.301008914
55.62849025	41.04046243	3.33104732
56.16424931	40.16072129	3.6750294
57.26604606	39.13767761	3.596276335
55.67202194	40.85031348	3.477664577
55.99216071	40.51935326	3.488486036
56.5830721	39.84130094	3.575626959
56.15633265	40.58183955	3.261827799
56.84757053	39.79231975	3.360109718
55.78411206	40.73856401	3.47732393
56.50896268	39.94514644	3.545890881
55.95728003	40.47619048	3.566529492
55.54467085	41.04623824	3.409090909
56.10305643	40.30172414	3.595219436
55.38250563	40.78754041	3.829953962
56.12384872	40.46639232	3.409758965
56.00391773	40.73457395	3.261508325
57.208619	39.47110676	3.320274241
56.74960815	39.90007837	3.35031348
56.9049951	39.62781587	3.46718903
55.95179779	40.33506417	3.713138043
56.42206329	40.35465857	3.223278142
55.582762	40.99902057	3.418217434
55.7895768	40.625	3.585423197
55.95494613	40.53868756	3.506366308
56.30573248	40.06859383	3.625673689
55.49461312	41.05778648	3.447600392
56.27082109	40.29982363	3.429355281
56.3632801	39.91378466	3.722935241
56.79992161	39.83931021	3.360768176
56.25857003	40.06856024	3.672869736
55.96590909	40.830721	3.203369906
56.72577643	40.01175664	3.262466934
56.01606898	40.58397021	3.399960807
55.863623	40.76614088	3.370236112
56.01058097	40.49181934	3.497599686
56.00509404	40.63479624	3.360109718
56.79012346	39.96668626	3.24319028
56.29898119	40.23315047	3.467868339
55.68615927	40.49368205	3.820158684
56.13674209	40.53286316	3.33039475
56.00744806	40.34692278	3.645629165
56.64054848	39.86287953	3.496571988
56.31981188	40.20184205	3.478346071
56.81951793	39.67274152	3.507740545
57.48162665	39.0788829	3.439490446
55.9016554	40.66999706	3.428347536
56.2904174	40.48598863	3.223593964
55.70364563	41.14072913	3.155625245
55.93104124	40.62102067	3.447938094
56.33388851	40.178309	3.487802488
56.58861566	39.76682669	3.644557657
56.56773435	39.99412283	3.438142815
57.11206897	39.55721003	3.330721003
56.61375661	39.99608074	3.390162649
55.9016554	40.34675287	3.751591733
56.21081505	40.26253918	3.526645768
56.93437806	39.77473066	3.290891283
56.50171485	40.23517883	3.26310632
56.85736677	39.69435737	3.448275862
56.70618203	39.98236504	3.311452924
56.32961003	40.06466784	3.605722124
56.63205329	39.88048589	3.487460815
56.10305643	40.33111285	3.565830721
56.2077413	40.40176384	3.390494855
55.29204234	41.18972952	3.518228146
55.85815047	40.72296238	3.418887147
56.54260529	40.07835455	3.379040157
56.49490596	40.06661442	3.438479624
56.8224116	39.5043589	3.673229503
55.92124596	40.5132726	3.565481438
56.00822642	40.35843698	3.633336598
56.12814735	40.44283335	3.4290193
54.96228079	41.44214755	3.595571667
56.80415401	40.08033702	3.115508964
56.13484908	40.07252058	3.792630341
56.41100989	40.2390048	3.349985307
56.22061129	40.25274295	3.526645768
56.14035088	40.34107615	3.518572969
56.99314398	39.41234084	3.594515181
56.73425409	40.04309923	3.222646684
56.40673981	40.11559561	3.477664577
56.94689398	39.67274152	3.380364491
57.02527925	39.31020968	3.664511072
56.67548242	40.01371339	3.310804192
55.27579112	41.38336436	3.340844518
55.98667451	40.1920439	3.821281599
56.41527914	39.99020568	3.594515181
56.24449016	40.25859536	3.496914487
55.84288373	40.562249	3.594867274
56.27327975	40.33522839	3.391491864
55.69707064	40.75634369	3.546585676
56.0877657	40.46429621	3.447938094
56.68658764	39.90398746	3.409424904
56.52429467	40.04702194	3.428683386
55.84084673	40.62132497	3.537828303
56.65719604	40.15871461	3.18408935
56.64609658	40.18023313	3.173670291
56.00391773	40.37218413	3.623898139
56.27938871	40.25274295	3.467868339
55.91260899	40.60938572	3.47800529
55.66656871	41.19894211	3.134489176
55.79504262	40.54080533	3.664152053
56.32961003	40.16264942	3.507740545
56.88540646	39.54946131	3.565132223
55.61869305	40.89350446	3.487802488
55.67747624	40.82492407	3.497599686
56.14894659	40.49975502	3.351298383
55.50440744	40.85210578	3.643486778
56.45019101	40.00391811	3.545890881
56.2077413	40.35276825	3.439490446
56.46125208	40.32526697	3.213480944
56.06936416	40.32526697	3.605368865
56.29898119	40.27233542	3.428683386
56.93573668	39.88048589	3.183777429
56.9539667	39.53966699	3.506366308
56.17283951	40.31941995	3.507740545
57.04487556	39.54536547	3.409758965
56.23713866	40.44096031	3.321901029
56.09326019	40.22335423	3.68338558
55.39004312	41.14072913	3.469227754
55.99960819	40.59163483	3.408756979
56.60821005	40.16851181	3.223278142
56.03448276	40.48785266	3.477664577
55.8005095	40.64275916	3.556731335
55.9169279	40.48785266	3.595219436
56.26959248	40.20376176	3.526645768
55.75472622	40.61122539	3.634048389
56.83220688	39.74924087	3.418552258
56.27510532	40.30567258	3.419222102
56.10186092	40.59745348	3.300685602
56.18693054	40.38405016	3.4290193
56.78455962	39.76682669	3.448613696
56.21939275	40.12732615	3.653281097
56.13244514	40.48785266	3.379702194
56.099951	40.47035767	3.429691328
56.20223398	40.11365863	3.684107388
55.83308845	40.42511509	3.741796454
55.24098746	41.25195925	3.507053292
56.37985104	40.07252058	3.547628381
55.89733542	40.68377743	3.418887147
56.07366771	40.32131661	3.605015674
56.64315109	39.92749363	3.429355281
56.3155316	40.25477707	3.429691328
